DATE,TIME,MQ136,MQ137,TEMP,HUMI,,Start Time = 8:54,Total Time = 27h 15',
22/07/2025,4:03:01,613,548,34,92,7/22/2025,19.15,,
22/07/2025,4:02:48,620,541,34,92,7/22/2025,19.15,,
22/07/2025,4:02:35,633,554,34,92,7/22/2025,19.14,,
22/07/2025,4:02:21,646,571,34,92,7/22/2025,19.14,,
22/07/2025,4:02:08,659,588,34,92.1,7/22/2025,19.14,,
22/07/2025,4:01:54,670,595,34,92.1,7/22/2025,19.13,,
22/07/2025,4:01:41,678,607,34,92,7/22/2025,19.13,,
22/07/2025,4:01:28,685,625,34,92,7/22/2025,19.12,,
22/07/2025,4:01:15,686,628,34,92,7/22/2025,19.12,,
22/07/2025,4:01:02,703,647,34,92,7/22/2025,19.12,,
22/07/2025,4:00:51,690,653,34,92,7/22/2025,19.11,,
22/07/2025,4:00:39,677,668,34,92,7/22/2025,19.11,,
22/07/2025,4:00:26,569,516,34,91.9,7/22/2025,19.11,,
22/07/2025,4:00:13,564,495,34,92,7/22/2025,19.10,,
22/07/2025,4:00:00,569,493,34,92,7/22/2025,19.10,,
22/07/2025,3:59:47,568,498,34,92,7/22/2025,19.10,,
22/07/2025,3:59:33,574,508,34,92,7/22/2025,19.09,,
22/07/2025,3:59:19,573,511,34,91.9,7/22/2025,19.09,,
22/07/2025,3:59:07,577,515,34,92,7/22/2025,19.09,,
22/07/2025,3:58:53,578,502,34,92.1,7/22/2025,19.08,,
22/07/2025,3:58:41,585,511,34,92.1,7/22/2025,19.08,,
22/07/2025,3:58:26,580,529,34,92.1,7/22/2025,19.07,,
22/07/2025,3:58:14,585,536,34,92,7/22/2025,19.07,,
22/07/2025,3:58:01,589,509,34,92,7/22/2025,19.07,,
22/07/2025,3:57:47,584,511,34,92,7/22/2025,19.06,,
22/07/2025,3:57:34,580,526,34,92,7/22/2025,19.06,,
22/07/2025,3:57:22,584,521,34,92,7/22/2025,19.06,,
22/07/2025,3:57:09,591,522,34,92,7/22/2025,19.05,,
22/07/2025,3:56:56,595,542,34,92.1,7/22/2025,19.05,,
22/07/2025,3:56:42,587,534,34,92,7/22/2025,19.05,,
22/07/2025,3:56:29,600,523,34,92,7/22/2025,19.04,,
22/07/2025,3:56:16,599,529,34,92,7/22/2025,19.04,,
22/07/2025,3:56:03,599,525,34,92,7/22/2025,19.03,,
22/07/2025,3:55:49,591,528,34,92,7/22/2025,19.03,,
22/07/2025,3:55:38,589,520,34,92,7/22/2025,19.03,,
22/07/2025,3:55:26,596,532,34,91.9,7/22/2025,19.02,,
22/07/2025,3:55:14,602,527,34,91.9,7/22/2025,19.02,,
22/07/2025,3:55:03,587,526,34,91.9,7/22/2025,19.02,,
22/07/2025,3:54:53,594,533,34,91.9,7/22/2025,19.01,,
22/07/2025,3:54:41,597,525,34,91.9,7/22/2025,19.01,,
22/07/2025,3:54:31,599,526,34,91.9,7/22/2025,19.01,,
22/07/2025,3:54:20,600,534,34,92,7/22/2025,19.01,,
22/07/2025,3:54:09,605,532,34,91.9,7/22/2025,19.00,,
22/07/2025,3:53:59,610,541,34,91.9,7/22/2025,19.00,,
22/07/2025,3:53:48,621,551,34,91.9,7/22/2025,19.00,,
22/07/2025,3:53:37,620,551,34,91.9,7/22/2025,18.99,,
22/07/2025,3:53:27,625,558,34,91.8,7/22/2025,18.99,,
22/07/2025,3:53:16,630,567,34,91.9,7/22/2025,18.99,,
22/07/2025,3:53:05,637,563,34,91.8,7/22/2025,18.98,,
22/07/2025,3:52:54,640,571,34,91.8,7/22/2025,18.98,,
22/07/2025,3:52:44,606,527,34,91.8,7/22/2025,18.98,,
22/07/2025,3:52:33,601,536,34,91.8,7/22/2025,18.98,,
22/07/2025,3:52:22,588,519,34,91.8,7/22/2025,18.97,,
22/07/2025,3:52:12,583,525,34,91.8,7/22/2025,18.97,,
22/07/2025,3:52:01,587,516,34,91.8,7/22/2025,18.97,,
22/07/2025,3:51:51,580,513,34,91.8,7/22/2025,18.96,,
22/07/2025,3:51:40,585,517,34,91.7,7/22/2025,18.96,,
22/07/2025,3:51:29,580,519,34,91.7,7/22/2025,18.96,,
22/07/2025,3:51:19,583,508,34,91.7,7/22/2025,18.96,,
22/07/2025,3:51:08,586,515,34,91.7,7/22/2025,18.95,,
22/07/2025,3:50:57,590,535,34.1,91.6,7/22/2025,18.95,,
22/07/2025,3:50:46,577,517,34.1,91.6,7/22/2025,18.95,,
22/07/2025,3:50:36,583,518,34.1,91.6,7/22/2025,18.94,,
22/07/2025,3:50:25,583,520,34,91.5,7/22/2025,18.94,,
22/07/2025,3:50:14,586,514,34,91.5,7/22/2025,18.94,,
22/07/2025,3:50:03,589,517,34.1,91.6,7/22/2025,18.93,,
22/07/2025,3:49:52,591,527,34.1,91.8,7/22/2025,18.93,,
22/07/2025,3:49:40,594,530,34.1,91.7,7/22/2025,18.93,,
22/07/2025,3:49:28,583,535,34.1,91.6,7/22/2025,18.92,,
22/07/2025,3:49:17,582,534,34.1,91.7,7/22/2025,18.92,,
22/07/2025,3:49:07,580,515,34.1,91.8,7/22/2025,18.92,,
22/07/2025,3:48:56,585,520,34.1,91.9,7/22/2025,18.92,,
22/07/2025,3:48:44,589,538,34.1,91.9,7/22/2025,18.91,,
22/07/2025,3:48:33,586,522,34.1,91.9,7/22/2025,18.91,,
22/07/2025,3:48:21,588,516,34.1,91.9,7/22/2025,18.91,,
22/07/2025,3:48:10,592,530,34.1,91.9,7/22/2025,18.90,,
22/07/2025,3:47:58,597,517,34.1,91.9,7/22/2025,18.90,,
22/07/2025,3:47:46,594,532,34.1,91.9,7/22/2025,18.90,,
22/07/2025,3:47:35,588,517,34.1,92,7/22/2025,18.89,,
22/07/2025,3:47:24,602,524,34.1,92,7/22/2025,18.89,,
22/07/2025,3:47:14,597,526,34.1,92,7/22/2025,18.89,,
22/07/2025,3:47:02,597,535,34.1,92,7/22/2025,18.88,,
22/07/2025,3:46:51,588,537,34.1,92,7/22/2025,18.88,,
22/07/2025,3:46:41,595,514,34.1,92,7/22/2025,18.88,,
22/07/2025,3:46:30,598,521,34.1,92,7/22/2025,18.88,,
22/07/2025,3:46:18,598,514,34.1,92,7/22/2025,18.87,,
22/07/2025,3:46:08,599,530,34.1,92,7/22/2025,18.87,,
22/07/2025,3:45:55,584,522,34.1,92,7/22/2025,18.87,,
22/07/2025,3:45:44,595,552,34.1,92,7/22/2025,18.86,,
22/07/2025,3:45:33,589,546,34.1,92,7/22/2025,18.86,,
22/07/2025,3:45:22,581,517,34.1,91.9,7/22/2025,18.86,,
22/07/2025,3:45:10,583,513,34.1,91.9,7/22/2025,18.85,,
22/07/2025,3:44:59,583,515,34.1,91.8,7/22/2025,18.85,,
22/07/2025,3:44:48,588,508,34.1,91.8,7/22/2025,18.85,,
22/07/2025,3:44:38,581,517,34.1,91.8,7/22/2025,18.84,,
22/07/2025,3:44:27,572,500,34.1,91.8,7/22/2025,18.84,,
22/07/2025,3:44:15,581,509,34.1,91.7,7/22/2025,18.84,,
22/07/2025,3:44:05,575,497,34.1,91.6,7/22/2025,18.83,,
22/07/2025,3:43:54,578,513,34.1,91.6,7/22/2025,18.83,,
22/07/2025,3:43:43,575,500,34.1,91.5,7/22/2025,18.83,,
22/07/2025,3:43:33,577,508,34.1,91.6,7/22/2025,18.83,,
22/07/2025,3:43:22,561,502,34.1,91.7,7/22/2025,18.82,,
22/07/2025,3:43:11,565,512,34.1,91.7,7/22/2025,18.82,,
22/07/2025,3:43:00,568,487,34.1,91.7,7/22/2025,18.82,,
22/07/2025,3:42:49,567,492,34.1,91.7,7/22/2025,18.81,,
22/07/2025,3:42:38,575,499,34.1,91.7,7/22/2025,18.81,,
22/07/2025,3:42:28,569,480,34.1,91.7,7/22/2025,18.81,,
22/07/2025,3:42:17,569,489,34.1,91.7,7/22/2025,18.80,,
22/07/2025,3:42:04,582,500,34.1,91.6,7/22/2025,18.80,,
22/07/2025,3:41:53,574,503,34.1,91.7,7/22/2025,18.80,,
22/07/2025,3:41:41,587,508,34.1,91.6,7/22/2025,18.79,,
22/07/2025,3:41:30,593,523,34.1,91.6,7/22/2025,18.79,,
22/07/2025,3:41:19,607,506,34.1,91.7,7/22/2025,18.79,,
22/07/2025,3:41:08,587,516,34.1,91.7,7/22/2025,18.79,,
22/07/2025,3:40:57,565,515,34.1,91.7,7/22/2025,18.78,,
22/07/2025,3:40:46,580,522,34.2,91.8,7/22/2025,18.78,,
22/07/2025,3:40:36,583,537,34.1,91.8,7/22/2025,18.78,,
22/07/2025,3:40:25,579,509,34.1,91.8,7/22/2025,18.77,,
22/07/2025,3:40:14,590,517,34.1,91.8,7/22/2025,18.77,,
22/07/2025,3:40:03,592,515,34.1,91.9,7/22/2025,18.77,,
22/07/2025,3:39:52,596,520,34.2,92,7/22/2025,18.76,,
22/07/2025,3:39:39,592,535,34.2,92,7/22/2025,18.76,,
22/07/2025,3:39:25,590,532,34.2,92,7/22/2025,18.76,,
22/07/2025,3:39:14,589,506,34.1,92,7/22/2025,18.75,,
22/07/2025,3:39:02,589,518,34.1,92,7/22/2025,18.75,,
22/07/2025,3:38:51,585,497,34.1,92,7/22/2025,18.75,,
22/07/2025,3:38:39,598,529,34.1,92,7/22/2025,18.74,,
22/07/2025,3:38:28,590,530,34.1,92,7/22/2025,18.74,,
22/07/2025,3:38:17,586,521,34.2,92,7/22/2025,18.74,,
22/07/2025,3:38:04,593,509,34.1,92,7/22/2025,18.73,,
22/07/2025,3:37:53,594,508,34.2,91.9,7/22/2025,18.73,,
22/07/2025,3:37:41,591,503,34.1,91.9,7/22/2025,18.73,,
22/07/2025,3:37:30,584,509,34.2,91.9,7/22/2025,18.72,,
22/07/2025,3:37:19,580,498,34.2,91.9,7/22/2025,18.72,,
22/07/2025,3:37:09,592,498,34.1,92,7/22/2025,18.72,,
22/07/2025,3:36:57,596,509,34.1,91.9,7/22/2025,18.72,,
22/07/2025,3:36:47,598,514,34.1,91.9,7/22/2025,18.71,,
22/07/2025,3:36:35,592,519,34.1,91.9,7/22/2025,18.71,,
22/07/2025,3:36:24,593,528,34.1,91.9,7/22/2025,18.71,,
22/07/2025,3:36:13,579,548,34.1,92,7/22/2025,18.70,,
22/07/2025,3:36:01,564,518,34.1,91.9,7/22/2025,18.70,,
22/07/2025,3:35:50,565,493,34.1,91.9,7/22/2025,18.70,,
22/07/2025,3:35:39,569,498,34.1,91.8,7/22/2025,18.69,,
22/07/2025,3:35:28,568,497,34.1,91.8,7/22/2025,18.69,,
22/07/2025,3:35:15,570,503,34.1,91.8,7/22/2025,18.69,,
22/07/2025,3:35:02,549,488,34.1,91.8,7/22/2025,18.68,,
22/07/2025,3:34:51,571,499,34.1,91.8,7/22/2025,18.68,,
22/07/2025,3:34:38,573,511,34.1,91.8,7/22/2025,18.68,,
22/07/2025,3:34:25,569,508,34.1,91.8,7/22/2025,18.67,,
22/07/2025,3:34:13,562,498,34.1,91.8,7/22/2025,18.67,,
22/07/2025,3:33:59,573,501,34.1,91.8,7/22/2025,18.67,,
22/07/2025,3:33:46,558,484,34.2,91.9,7/22/2025,18.66,,
22/07/2025,3:33:41,574,491,34.1,91.9,7/22/2025,18.66,,
22/07/2025,3:33:19,574,498,34.1,91.9,7/22/2025,18.66,,
22/07/2025,3:33:07,579,506,34.1,92,7/22/2025,18.65,,
22/07/2025,3:32:54,577,506,34.1,92,7/22/2025,18.65,,
22/07/2025,3:32:43,574,499,34.1,91.9,7/22/2025,18.65,,
22/07/2025,3:32:29,570,508,34.1,91.9,7/22/2025,18.64,,
22/07/2025,3:32:13,572,513,34.1,91.9,7/22/2025,18.64,,
22/07/2025,3:32:00,560,491,34.1,91.8,7/22/2025,18.63,,
22/07/2025,3:31:47,575,495,34.1,91.8,7/22/2025,18.63,,
22/07/2025,3:31:34,566,504,34.2,91.8,7/22/2025,18.63,,
22/07/2025,3:31:21,564,491,34.1,91.8,7/22/2025,18.62,,
22/07/2025,3:31:10,573,493,34.1,91.8,7/22/2025,18.62,,
22/07/2025,3:30:59,597,505,34.1,91.8,7/22/2025,18.62,,
22/07/2025,3:30:48,556,488,34.2,91.8,7/22/2025,18.61,,
22/07/2025,3:30:37,563,488,34.1,91.7,7/22/2025,18.61,,
22/07/2025,3:30:26,563,491,34.1,91.7,7/22/2025,18.61,,
22/07/2025,3:30:15,560,500,34.1,91.8,7/22/2025,18.60,,
22/07/2025,3:30:04,572,487,34.1,91.8,7/22/2025,18.60,,
22/07/2025,3:29:53,554,476,34.1,91.8,7/22/2025,18.60,,
22/07/2025,3:29:42,562,487,34.1,91.8,7/22/2025,18.59,,
22/07/2025,3:29:28,573,491,34.1,91.9,7/22/2025,18.59,,
22/07/2025,3:29:15,564,503,34.1,91.9,7/22/2025,18.59,,
22/07/2025,3:29:04,572,488,34.1,92,7/22/2025,18.58,,
22/07/2025,3:28:51,574,508,34.1,91.9,7/22/2025,18.58,,
22/07/2025,3:28:37,581,504,34.1,91.9,7/22/2025,18.58,,
22/07/2025,3:28:25,578,503,34.1,91.9,7/22/2025,18.57,,
22/07/2025,3:28:12,577,498,34.1,91.9,7/22/2025,18.57,,
22/07/2025,3:28:01,588,491,34.2,91.9,7/22/2025,18.57,,
22/07/2025,3:27:48,588,527,34.1,91.9,7/22/2025,18.56,,
22/07/2025,3:27:34,590,506,34.1,91.9,7/22/2025,18.56,,
22/07/2025,3:27:20,583,524,34.1,91.8,7/22/2025,18.56,,
22/07/2025,3:27:08,583,526,34.1,91.8,7/22/2025,18.55,,
22/07/2025,3:26:55,575,522,34.1,91.9,7/22/2025,18.55,,
22/07/2025,3:26:44,570,503,34.1,91.8,7/22/2025,18.55,,
22/07/2025,3:26:34,570,494,34.1,91.9,7/22/2025,18.54,,
22/07/2025,3:26:23,572,500,34.1,91.9,7/22/2025,18.54,,
22/07/2025,3:26:12,573,486,34.1,91.8,7/22/2025,18.54,,
22/07/2025,3:26:02,554,497,34.1,91.8,7/22/2025,18.53,,
22/07/2025,3:25:51,560,489,34.1,91.8,7/22/2025,18.53,,
22/07/2025,3:25:40,579,504,34.1,91.7,7/22/2025,18.53,,
22/07/2025,3:25:29,581,505,34.1,91.7,7/22/2025,18.52,,
22/07/2025,3:25:14,579,497,34.1,91.8,7/22/2025,18.52,,
22/07/2025,3:25:03,581,506,34.1,91.9,7/22/2025,18.52,,
22/07/2025,3:24:52,593,504,34.1,91.8,7/22/2025,18.51,,
22/07/2025,3:24:41,592,526,34.1,91.9,7/22/2025,18.51,,
22/07/2025,3:24:31,600,523,34.1,91.9,7/22/2025,18.51,,
22/07/2025,3:24:19,609,518,34.1,91.9,7/22/2025,18.51,,
22/07/2025,3:24:07,598,534,34.1,91.8,7/22/2025,18.50,,
22/07/2025,3:23:55,603,534,34.1,91.8,7/22/2025,18.50,,
22/07/2025,3:23:45,608,528,34.1,91.8,7/22/2025,18.50,,
22/07/2025,3:23:33,616,541,34.1,91.8,7/22/2025,18.49,,
22/07/2025,3:23:21,630,548,34.1,91.7,7/22/2025,18.49,,
22/07/2025,3:23:09,631,544,34.1,91.8,7/22/2025,18.49,,
22/07/2025,3:22:56,640,565,34.1,91.8,7/22/2025,18.48,,
22/07/2025,3:22:43,650,571,34.1,91.8,7/22/2025,18.48,,
22/07/2025,3:22:31,662,575,34.1,91.8,7/22/2025,18.48,,
22/07/2025,3:22:19,670,588,34.1,91.7,7/22/2025,18.47,,
22/07/2025,3:22:08,677,598,34.1,91.8,7/22/2025,18.47,,
22/07/2025,3:21:56,695,609,34.1,91.8,7/22/2025,18.47,,
22/07/2025,3:21:45,706,615,34.1,91.7,7/22/2025,18.46,,
22/07/2025,3:21:34,716,630,34.1,91.7,7/22/2025,18.46,,
22/07/2025,3:21:23,706,641,34.1,91.8,7/22/2025,18.46,,
22/07/2025,3:21:11,705,649,34.1,91.8,7/22/2025,18.45,,
22/07/2025,3:21:01,708,651,34.1,91.9,7/22/2025,18.45,,
22/07/2025,3:20:48,704,668,34.1,91.8,7/22/2025,18.45,,
22/07/2025,3:20:36,663,639,34.1,91.8,7/22/2025,18.44,,
22/07/2025,3:20:24,578,501,34.1,91.8,7/22/2025,18.44,,
22/07/2025,3:20:12,580,504,34.1,91.9,7/22/2025,18.44,,
22/07/2025,3:20:02,576,498,34.1,91.8,7/22/2025,18.43,,
22/07/2025,3:19:50,572,495,34.1,91.8,7/22/2025,18.43,,
22/07/2025,3:19:38,581,506,34.1,91.8,7/22/2025,18.43,,
22/07/2025,3:19:28,577,508,34.1,91.7,7/22/2025,18.42,,
22/07/2025,3:19:15,583,501,34.1,91.7,7/22/2025,18.42,,
22/07/2025,3:19:03,583,508,34.1,91.7,7/22/2025,18.42,,
22/07/2025,3:18:51,584,513,34.1,91.8,7/22/2025,18.41,,
22/07/2025,3:18:40,587,517,34.1,91.8,7/22/2025,18.41,,
22/07/2025,3:18:29,587,529,34.1,91.8,7/22/2025,18.41,,
22/07/2025,3:18:18,589,503,34.1,91.8,7/22/2025,18.41,,
22/07/2025,3:18:07,585,519,34.1,91.7,7/22/2025,18.40,,
22/07/2025,3:17:56,583,514,34.2,91.7,7/22/2025,18.40,,
22/07/2025,3:17:46,590,515,34.1,91.7,7/22/2025,18.40,,
22/07/2025,3:17:35,590,518,34.1,91.7,7/22/2025,18.39,,
22/07/2025,3:17:24,604,529,34.1,91.8,7/22/2025,18.39,,
22/07/2025,3:17:10,603,522,34.1,91.7,7/22/2025,18.39,,
22/07/2025,3:16:59,615,545,34.1,91.8,7/22/2025,18.38,,
22/07/2025,3:16:48,606,542,34.1,91.8,7/22/2025,18.38,,
22/07/2025,3:16:37,619,543,34.1,91.8,7/22/2025,18.38,,
22/07/2025,3:16:26,625,546,34.1,91.8,7/22/2025,18.37,,
22/07/2025,3:16:16,624,558,34.1,91.8,7/22/2025,18.37,,
22/07/2025,3:16:05,627,559,34.1,91.7,7/22/2025,18.37,,
22/07/2025,3:15:54,626,569,34.1,91.7,7/22/2025,18.36,,
22/07/2025,3:15:44,635,579,34.1,91.8,7/22/2025,18.36,,
22/07/2025,3:15:33,615,566,34.1,91.7,7/22/2025,18.36,,
22/07/2025,3:15:22,608,555,34.1,91.7,7/22/2025,18.36,,
22/07/2025,3:15:11,604,571,34.1,91.7,7/22/2025,18.35,,
22/07/2025,3:15:00,606,541,34.1,91.7,7/22/2025,18.35,,
22/07/2025,3:14:50,610,551,34.1,91.7,7/22/2025,18.35,,
22/07/2025,3:14:38,612,549,34.1,91.7,7/22/2025,18.34,,
22/07/2025,3:14:27,631,548,34.1,91.7,7/22/2025,18.34,,
22/07/2025,3:14:17,626,570,34.2,91.7,7/22/2025,18.34,,
22/07/2025,3:14:06,633,561,34.1,91.7,7/22/2025,18.33,,
22/07/2025,3:13:55,626,560,34.2,91.8,7/22/2025,18.33,,
22/07/2025,3:13:45,644,564,34.1,91.8,7/22/2025,18.33,,
22/07/2025,3:13:34,656,577,34.2,91.8,7/22/2025,18.33,,
22/07/2025,3:13:23,670,584,34.2,91.8,7/22/2025,18.32,,
22/07/2025,3:13:13,687,579,34.1,91.8,7/22/2025,18.32,,
22/07/2025,3:13:01,645,541,34.2,91.8,7/22/2025,18.32,,
22/07/2025,3:12:51,584,518,34.1,91.7,7/22/2025,18.31,,
22/07/2025,3:12:38,582,510,34.1,91.7,7/22/2025,18.31,,
22/07/2025,3:12:28,587,527,34.1,91.7,7/22/2025,18.31,,
22/07/2025,3:12:17,593,533,34.1,91.7,7/22/2025,18.30,,
22/07/2025,3:12:06,591,513,34.2,91.7,7/22/2025,18.30,,
22/07/2025,3:11:56,594,527,34.1,91.7,7/22/2025,18.30,,
22/07/2025,3:11:43,588,532,34.1,91.7,7/22/2025,18.30,,
22/07/2025,3:11:32,595,530,34.1,91.7,7/22/2025,18.29,,
22/07/2025,3:11:21,594,539,34.2,91.7,7/22/2025,18.29,,
22/07/2025,3:11:09,595,529,34.1,91.8,7/22/2025,18.29,,
22/07/2025,3:10:59,599,538,34.1,91.8,7/22/2025,18.28,,
22/07/2025,3:10:47,599,525,34.1,91.8,7/22/2025,18.28,,
22/07/2025,3:10:37,597,528,34.1,91.8,7/22/2025,18.28,,
22/07/2025,3:10:26,612,532,34.1,91.8,7/22/2025,18.27,,
22/07/2025,3:10:14,601,536,34.2,91.8,7/22/2025,18.27,,
22/07/2025,3:10:03,616,541,34.1,91.8,7/22/2025,18.27,,
22/07/2025,3:09:53,620,558,34.2,91.7,7/22/2025,18.26,,
22/07/2025,3:09:41,619,554,34.2,91.7,7/22/2025,18.26,,
22/07/2025,3:09:31,622,557,34.2,91.8,7/22/2025,18.26,,
22/07/2025,3:09:20,625,557,34.2,91.8,7/22/2025,18.26,,
22/07/2025,3:09:07,627,560,34.2,91.8,7/22/2025,18.25,,
22/07/2025,3:08:54,646,553,34.2,91.8,7/22/2025,18.25,,
22/07/2025,3:08:42,640,553,34.1,91.8,7/22/2025,18.25,,
22/07/2025,3:08:30,610,533,34.1,91.8,7/22/2025,18.24,,
22/07/2025,3:08:17,621,536,34.1,91.7,7/22/2025,18.24,,
22/07/2025,3:08:05,610,552,34.2,91.8,7/22/2025,18.23,,
22/07/2025,3:07:51,598,559,34.1,91.8,7/22/2025,18.23,,
22/07/2025,3:07:38,598,567,34.1,91.8,7/22/2025,18.23,,
22/07/2025,3:07:24,589,554,34.1,91.8,7/22/2025,18.22,,
22/07/2025,3:07:10,577,515,34.1,91.7,7/22/2025,18.22,,
22/07/2025,3:06:56,576,506,34.2,91.7,7/22/2025,18.22,,
22/07/2025,3:06:42,571,511,34.1,91.7,7/22/2025,18.21,,
22/07/2025,3:06:34,590,517,34.1,91.6,7/22/2025,18.21,,
22/07/2025,3:06:17,583,525,34.1,91.6,7/22/2025,18.20,,
22/07/2025,3:06:06,572,510,34.1,91.6,7/22/2025,18.20,,
22/07/2025,3:05:55,579,510,34.1,91.6,7/22/2025,18.20,,
22/07/2025,3:05:44,580,506,34.1,91.6,7/22/2025,18.20,,
22/07/2025,3:05:31,584,513,34.1,91.7,7/22/2025,18.19,,
22/07/2025,3:05:17,583,513,34.2,91.7,7/22/2025,18.19,,
22/07/2025,3:05:05,586,505,34.1,91.7,7/22/2025,18.18,,
22/07/2025,3:04:54,586,502,34.1,91.7,7/22/2025,18.18,,
22/07/2025,3:04:41,589,516,34.1,91.7,7/22/2025,18.18,,
22/07/2025,3:04:29,583,518,34.1,91.6,7/22/2025,18.17,,
22/07/2025,3:04:19,589,521,34.2,91.6,7/22/2025,18.17,,
22/07/2025,3:04:06,591,521,34.1,91.6,7/22/2025,18.17,,
22/07/2025,3:03:51,582,518,34.1,91.7,7/22/2025,18.16,,
22/07/2025,3:03:38,588,520,34.2,91.7,7/22/2025,18.16,,
22/07/2025,3:03:25,579,521,34.2,91.7,7/22/2025,18.16,,
22/07/2025,3:03:11,593,517,34.2,91.7,7/22/2025,18.15,,
22/07/2025,3:02:57,597,526,34.1,91.7,7/22/2025,18.15,,
22/07/2025,3:02:44,595,533,34.2,91.7,7/22/2025,18.15,,
22/07/2025,3:02:31,593,529,34.1,91.7,7/22/2025,18.14,,
22/07/2025,3:02:18,599,531,34.2,91.6,7/22/2025,18.14,,
22/07/2025,3:02:05,603,527,34.2,91.6,7/22/2025,18.13,,
22/07/2025,3:01:52,603,536,34.1,91.6,7/22/2025,18.13,,
22/07/2025,3:01:39,603,533,34.2,91.6,7/22/2025,18.13,,
22/07/2025,3:01:25,603,530,34.2,91.6,7/22/2025,18.12,,
22/07/2025,3:01:13,607,544,34.2,91.6,7/22/2025,18.12,,
22/07/2025,3:00:59,618,545,34.2,91.7,7/22/2025,18.12,,
22/07/2025,3:00:46,613,551,34.1,91.7,7/22/2025,18.11,,
22/07/2025,3:00:33,606,545,34.1,91.7,7/22/2025,18.11,,
22/07/2025,3:00:19,604,540,34.1,91.7,7/22/2025,18.11,,
22/07/2025,3:00:08,597,555,34.1,91.7,7/22/2025,18.10,,
22/07/2025,2:59:57,607,535,34.1,91.6,7/22/2025,18.10,,
22/07/2025,2:59:47,613,543,34.1,91.7,7/22/2025,18.10,,
22/07/2025,2:59:36,608,535,34.2,91.7,7/22/2025,18.09,,
22/07/2025,2:59:25,608,542,34.1,91.7,7/22/2025,18.09,,
22/07/2025,2:59:14,614,555,34.2,91.6,7/22/2025,18.09,,
22/07/2025,2:59:02,619,549,34.1,91.7,7/22/2025,18.08,,
22/07/2025,2:58:50,631,547,34.2,91.7,7/22/2025,18.08,,
22/07/2025,2:58:37,634,548,34.1,91.7,7/22/2025,18.08,,
22/07/2025,2:58:23,577,520,34.1,91.7,7/22/2025,18.07,,
22/07/2025,2:58:12,582,499,34.2,91.7,7/22/2025,18.07,,
22/07/2025,2:58:02,582,500,34.2,91.6,7/22/2025,18.07,,
22/07/2025,2:57:50,577,514,34.2,91.6,7/22/2025,18.06,,
22/07/2025,2:57:39,578,507,34.1,91.7,7/22/2025,18.06,,
22/07/2025,2:57:29,586,513,34.2,91.7,7/22/2025,18.06,,
22/07/2025,2:57:18,585,520,34.1,91.6,7/22/2025,18.05,,
22/07/2025,2:57:07,592,526,34.1,91.7,7/22/2025,18.05,,
22/07/2025,2:56:55,589,520,34.2,91.7,7/22/2025,18.05,,
22/07/2025,2:56:45,589,517,34.1,91.7,7/22/2025,18.05,,
22/07/2025,2:56:33,589,529,34.2,91.7,7/22/2025,18.04,,
22/07/2025,2:56:22,593,535,34.1,91.7,7/22/2025,18.04,,
22/07/2025,2:56:11,599,537,34.2,91.7,7/22/2025,18.04,,
22/07/2025,2:55:58,585,534,34.1,91.8,7/22/2025,18.03,,
22/07/2025,2:55:47,606,528,34.2,91.8,7/22/2025,18.03,,
22/07/2025,2:55:36,605,543,34.2,91.7,7/22/2025,18.03,,
22/07/2025,2:55:25,608,556,34.1,91.7,7/22/2025,18.02,,
22/07/2025,2:55:14,610,546,34.1,91.7,7/22/2025,18.02,,
22/07/2025,2:55:03,611,542,34.1,91.7,7/22/2025,18.02,,
22/07/2025,2:54:52,637,529,34.2,91.7,7/22/2025,18.01,,
22/07/2025,2:54:41,611,548,34.1,91.7,7/22/2025,18.01,,
22/07/2025,2:54:31,620,535,34.1,91.7,7/22/2025,18.01,,
22/07/2025,2:54:20,620,542,34.1,91.7,7/22/2025,18.01,,
22/07/2025,2:54:09,620,545,34.1,91.7,7/22/2025,18.00,,
22/07/2025,2:53:57,631,564,34.1,91.7,7/22/2025,18.00,,
22/07/2025,2:53:43,636,566,34.1,91.7,7/22/2025,18.00,,
22/07/2025,2:53:30,649,578,34.1,91.7,7/22/2025,17.99,,
22/07/2025,2:53:16,695,605,34.1,91.7,7/22/2025,17.99,,
22/07/2025,2:53:02,625,521,34.1,91.7,7/22/2025,17.98,,
22/07/2025,2:52:49,583,499,34.1,91.7,7/22/2025,17.98,,
22/07/2025,2:52:36,575,491,34.1,91.7,7/22/2025,17.98,,
22/07/2025,2:52:21,585,517,34.1,91.7,7/22/2025,17.97,,
22/07/2025,2:52:08,585,506,34.1,91.7,7/22/2025,17.97,,
22/07/2025,2:51:54,587,520,34.1,91.8,7/22/2025,17.97,,
22/07/2025,2:51:41,591,513,34.1,91.7,7/22/2025,17.96,,
22/07/2025,2:51:28,592,511,34.1,91.7,7/22/2025,17.96,,
22/07/2025,2:51:18,595,510,34.1,91.7,7/22/2025,17.95,,
22/07/2025,2:51:05,591,512,34.1,91.7,7/22/2025,17.95,,
22/07/2025,2:50:54,592,517,34.1,91.7,7/22/2025,17.95,,
22/07/2025,2:50:43,593,520,34.1,91.7,7/22/2025,17.95,,
22/07/2025,2:50:32,598,522,34.1,91.7,7/22/2025,17.94,,
22/07/2025,2:50:21,596,538,34.1,91.7,7/22/2025,17.94,,
22/07/2025,2:50:10,602,537,34.1,91.7,7/22/2025,17.94,,
